"IDENT_KEY","IDENT_NAME","KEY_CODE","KEY_VALUE","KEY_TEXTAREA_VALUE","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DATA_VERSION"
"O101","保険証確認機能","13","0","","system","2017-07-10 20:51:14","A166","2017-12-22 16:58:19","5"
"O101","こっそり案内機能","14","","","system","2017-07-10 20:51:14","A166","2017-12-22 16:58:19","5"
"O101","スケジュール管理の自動更新（時間受付）","15","0","","B5471","2017-08-01 15:22:14","A166","2017-12-22 16:58:19","4"
"O101","診療休止時間の非表示","16","0","","B5471","2017-08-01 15:22:14","A166","2017-12-22 16:58:19","4"
"O101","ペットリーナの設定","17","","","B5471","2017-08-01 15:22:14","A166","2017-12-22 16:58:19","4"
"O101","受付・予約メモの印刷","18","","","system","2017-07-10 20:51:14","A166","2017-12-22 16:58:19","5"
"O101","スケジュール管理画面デザイン切替","20","0","","system","2017-09-01 15:24:02","A166","2017-12-22 16:58:19","2"
"O101","案内板デザイン切替","21","0","","system","2018-04-18 18:07:18","system","2018-04-18 18:07:18","1"
"O102","顧客ランク1","01","VIP","","system","2017-07-10 20:51:14","A166","2017-12-22 16:58:19","5"
"O102","顧客ランク2","02","普通","","system","2017-07-10 20:51:14","A166","2017-12-22 16:58:19","5"
"O102","顧客ランク3","03","","","system","2017-07-10 20:51:14","A166","2017-12-22 16:58:19","5"
"O102","顧客ランク4","04","","","system","2017-07-10 20:51:14","A166","2017-12-22 16:58:19","5"
"O102","顧客ランク5","05","","","system","2017-07-10 20:51:14","A166","2017-12-22 16:58:19","5"
"O103","汎用フラグ1","01","パフレット配布","","system","2017-07-10 20:51:14","A166","2017-12-22 16:58:19","5"
"O103","汎用フラグ2","02","汎用2","","system","2017-07-10 20:51:14","A166","2017-12-22 16:58:19","5"
"O103","汎用フラグ3","03","汎用3","","system","2017-07-10 20:51:14","A166","2017-12-22 16:58:19","5"
"O104","ライン","01","受付内容","","system","2017-07-10 20:51:14","B5471","2017-08-07 11:27:30","2"
"O104","予約内容","02","診察内容","","system","2017-07-10 20:51:14","B5471","2017-08-07 11:27:30","2"
"O104","●●からのお知らせ","03","病院","","system","2017-07-10 20:51:14","B5471","2017-08-07 11:27:30","2"
"O104","受付メモ","04","受付・予約メモ","","system","2017-12-11 10:17:04","system","2017-12-11 10:17:04","1"
"O105","EPARK病院の会員登録ページリンク","01","0","","system","2017-07-10 20:51:14","B5471","2017-08-07 11:27:30","2"
"O105","WEB予約受付","02","1","","system","2017-07-10 20:51:14","B5471","2017-08-07 11:27:30","2"
"O105","WEB予約停止メッセージ","03","","現在、受付を停止しております。","system","2017-07-10 20:51:14","system","2017-07-10 20:51:14","1"
"O105","再診チェックのボタン名称","04","1","","system","2017-07-10 20:51:14","B5471","2017-08-07 11:27:30","2"
"O105","当日の予約回数制限","06","10","","system","2017-07-10 20:51:14","B5471","2017-08-07 11:27:30","2"
"O105","当月の予約回数制限","07","100","","system","2017-07-10 20:51:14","B5471","2017-08-07 11:27:30","2"
"O105","新予約画面へのリダイレクト","08","0","","system","2017-07-10 20:51:14","B5471","2017-08-07 11:27:30","2"
"O105","新予約のライングループ","09","","","system","2017-07-10 20:51:14","B5471","2017-08-07 11:27:30","2"
"O105","新予約の日時選択画面の終了時間","10","","","system","2017-07-10 20:51:14","B5471","2017-08-07 11:27:30","2"
"O105","本日以降の予約回数制限","11","","","system","2018-03-12 10:41:06","system","2018-03-12 10:41:06","1"
"O106","診察券番号","01","0","","system","2017-07-10 20:51:14","B5471","2017-08-07 11:27:30","2"
"O106","メールアドレス","02","1","","system","2017-07-10 20:51:14","B5471","2017-08-07 11:27:30","2"
"O106","生年月日","03","0","","system","2017-07-10 20:51:14","B5471","2017-08-07 11:27:30","2"
"O106","電話番号","04","1","","system","2017-07-10 20:51:14","B5471","2017-08-07 11:27:30","2"
"O107","犬","01","","","B5471","2017-08-07 11:27:30","B5471","2017-08-07 11:27:30","1"
"O107","猫","02","","","B5471","2017-08-07 11:27:30","B5471","2017-08-07 11:27:30","1"
"O107","鳥","03","","","B5471","2017-08-07 11:27:30","B5471","2017-08-07 11:27:30","1"
"O107","うさぎ","04","","","B5471","2017-08-07 11:27:30","B5471","2017-08-07 11:27:30","1"
"O107","フェレット","05","","","B5471","2017-08-07 11:27:30","B5471","2017-08-07 11:27:30","1"
"O107","ハムスター","06","","","B5471","2017-08-07 11:27:30","B5471","2017-08-07 11:27:30","1"
"O107","モルモット","07","","","B5471","2017-08-07 11:27:30","B5471","2017-08-07 11:27:30","1"
"O107","爬虫類","08","","","B5471","2017-08-07 11:27:30","B5471","2017-08-07 11:27:30","1"
"O107","その他","09","","","B5471","2017-08-07 11:27:30","B5471","2017-08-07 11:27:30","1"
"O109","来院済みの色","01","EA771A","","system","2017-07-10 20:51:14","system","2017-07-10 20:51:14","1"
"O109","案内済みの色","02","CC2222","","system","2017-07-10 20:51:14","system","2017-07-10 20:51:14","1"
"O109","保留の色","03","22CC35","","system","2017-07-10 20:51:14","system","2017-07-10 20:51:14","1"
"O109","キャンセルの色","04","CCCCCC","","system","2017-07-10 20:51:14","system","2017-07-10 20:51:14","1"
"O110","リスト1 利用判定","01","1","","system","2017-07-10 20:51:14","system","2017-07-10 20:51:14","1"
"O110","リスト1 名称","02","案内待ち","","system","2017-07-10 20:51:14","system","2017-07-10 20:51:14","1"
"O110","リスト1 表示ステータス","03","1,2","","system","2017-07-10 20:51:14","system","2017-07-10 20:51:14","1"
"O110","リスト2 利用判定","04","1","","system","2017-07-10 20:51:14","system","2017-07-10 20:51:14","1"
"O110","リスト2 名称","05","保留","","system","2017-07-10 20:51:14","system","2017-07-10 20:51:14","1"
"O110","リスト2 表示ステータス","06","4","","system","2017-07-10 20:51:14","system","2017-07-10 20:51:14","1"
"O110","リスト3 利用判定","07","1","","system","2017-07-10 20:51:14","system","2017-07-10 20:51:14","1"
"O110","リスト3 名称","08","案内済み","","system","2017-07-10 20:51:14","system","2017-07-10 20:51:14","1"
"O110","リスト3 表示ステータス","09","3","","system","2017-07-10 20:51:14","system","2017-07-10 20:51:14","1"
"O110","リスト4 利用判定","10","1","","system","2017-07-10 20:51:14","system","2017-07-10 20:51:14","1"
"O110","リスト4 名称","11","キャンセル","","system","2017-07-10 20:51:14","system","2017-07-10 20:51:14","1"
"O110","リスト4 表示ステータス","12","5","","system","2017-07-10 20:51:14","system","2017-07-10 20:51:14","1"
"O111","メールアドレス","01","unei@eparkdock.com","","system","2017-07-10 20:51:14","system","2017-07-10 20:51:14","1"
"O111","院内予約のメール送信設定 予約登録時の配信設定","02","1","","system","2017-07-10 20:51:14","A158","2019-10-02 15:47:45","224"
"O111","院内予約のメール送信設定 予約変更時の配信設定","03","1","","system","2017-07-10 20:51:14","A158","2019-10-02 15:47:45","224"
"O111","院内予約のメール送信設定 予約キャンセル時の配信設定","04","1","","system","2017-07-10 20:51:14","A158","2019-10-02 15:47:45","224"
"O111","予約メールの転送設定","05","1","","system","2017-07-10 20:51:14","A158","2019-10-02 15:47:45","223"
"O111","予約メールの転送メールアドレス（院内）","06","","z_m.yoshikawa+fax@sbr-inc.co.jp|z_a.ikeura+fax@iflag.co.jp|z_m.yoshikawa+hospital@sbr-inc.co.jp||","system","2017-07-10 20:51:14","A158","2019-10-02 15:47:45","187"
"O111","予約メールの転送メールアドレス（院外）","07","","z_m.yoshikawa+fax@sbr-inc.co.jp|z_a.ikeura+fax@iflag.co.jp|z_m.yoshikawa+hospital@sbr-inc.co.jp||","system","2017-07-10 20:51:14","A158","2019-10-02 15:47:45","187"
"O111","事前通知メール","08","0","","system","2017-07-10 20:51:14","A158","2019-10-02 15:47:45","223"
"O111","予約の事前確認メール 送信日時","09","0","","system","2017-07-10 20:51:14","system","2017-07-10 20:51:14","1"
"O111","予約の事前確認メール 送信日時","10","9","","system","2017-07-10 20:51:14","system","2017-07-10 20:51:14","1"
"O111","呼出メールの送信判定","11","0","","system","2017-07-10 20:51:14","A158","2019-10-02 15:47:45","223"
"O111","順番予約呼出メールの送信タイミング","12","1","","system","2017-07-10 20:51:14","B5471","2017-07-25 20:15:17","8"
"O111","順番予約呼出メールの時間単位任意設定1","13","","","system","2017-07-10 20:51:14","system","2017-07-10 20:51:14","1"
"O111","順番予約呼出メールの時間単位任意設定2","14","","","system","2017-07-10 20:51:14","system","2017-07-10 20:51:14","1"
"O111","順番予約呼出メールの時間単位任意設定3","15","","","system","2017-07-10 20:51:14","system","2017-07-10 20:51:14","1"
"O111","見守りメール","16","0","","system","2017-07-10 20:51:14","A158","2019-10-02 15:47:45","223"
"O111","予約の事前確認メール　前々日・前日　の利用フラグ","17","0","","system","2017-07-10 20:51:14","system","2017-07-10 20:51:14","1"
"O111","予約の事前確認メール　１週間前　の利用フラグ","18","0","","system","2017-07-10 20:51:14","system","2017-07-10 20:51:14","1"
"O111","予約の事前確認メール 送信時間(週)","19","9","","system","2017-07-10 20:51:14","system","2017-07-10 20:51:14","1"
"O111","呼出電話の送信判定","20","","","system","2017-07-10 20:51:14","A158","2019-10-02 15:47:45","223"
"O111","受付メールのサポートへの転送（院内）","21","1","","system","2017-07-10 20:51:14","A158","2019-10-02 15:47:45","199"
"O111","受付メールのサポートへの転送（院外）","22","1","","system","2017-07-10 20:51:14","A158","2019-10-02 15:47:45","199"
"O111","FAXの新レイアウト変更","23","1","","system","2018-07-04 19:47:01","A158","2019-10-02 15:47:45","167"
"O111","呼出メールの転送メールアドレス","24","","||||","A379","2019-05-17 15:38:14","A158","2019-10-02 15:47:45","18"
"O111","呼出メールの転送設定","25","","","A379","2019-05-17 15:38:14","A158","2019-10-02 15:47:45","18"
"O111","問診票FAXメール送信","26","","","A379","2019-05-17 15:38:14","A158","2019-10-02 15:47:45","18"
"O111","問診票FAXメール送信時刻","27","","","A379","2019-05-17 15:38:14","A158","2019-10-02 15:47:45","18"
"O111","問診票FAXメール送信アドレス","28","","","A379","2019-05-17 15:38:14","A158","2019-10-02 15:47:45","18"
"O112","選択中のリスト","01","5","","system","2017-07-10 20:51:14","system","2017-07-10 20:51:14","1"
"O113","発券アプリの認証パスワード","01","","","system","2017-07-10 20:51:14","system","2017-07-10 20:51:14","1"
"O113","案内板の認証パスワード","02","","","system","2017-07-10 20:51:14","system","2017-07-10 20:51:14","1"
"O114","予約情報アラート","01","1","","system","2017-07-10 20:51:14","system","2017-07-10 20:51:14","1"
"O115","共有事項の設定値","01","","","system","2017-07-10 20:51:14","system","2017-07-10 20:51:14","1"
"O119","施設ID","01","20403","20403","B5471","2017-08-08 16:12:57","A158","2019-10-02 15:42:49","595"
"O119","施設名","02","アイフラッグ連携用施設（m8814617）","【テスト】アイフラッグ連携用施設（m8814617）","B5471","2017-08-08 16:12:57","A158","2019-10-02 15:42:49","595"
"O119","施設住所","03","東京都 中央区 日本橋本町4丁目15番1号　タカコービル6F","静岡県浜松市天竜区日本橋本町4丁目15番1号タカコービル6F","system","2017-08-11 12:17:56","A158","2019-10-02 15:42:49","593"
"O119","施設電話番号","04","03-6892-0271","03-6892-0271","system","2017-08-11 12:17:56","A158","2019-10-02 15:42:49","593"
"R201","配信処理Flag","01","1","","system","2017-07-10 20:51:14","system","2017-07-10 20:51:14","1"
