"IDENT_KEY","IDENT_NAME","KEY_CODE","KEY_VALUE","KEY_TEXTAREA_VALUE","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DATA_VERSION"
"M002","最寄り駅3 所要時間（分）","34","","","A1036","2015-01-28 19:24:59","A2062","2017-03-09 10:47:18","5"
"M002","最寄り駅4 路線名","35","","","A1036","2015-01-28 19:24:59","A2062","2017-03-09 10:47:18","5"
"M002","最寄り駅4 駅名","36","","","A1036","2015-01-28 19:24:59","A2062","2017-03-09 10:47:18","5"
"M002","最寄り駅4 出口","37","","","A1036","2015-01-28 19:24:59","A2062","2017-03-09 10:47:18","5"
"M002","最寄り駅4 手段","38","","","A1036","2015-01-28 19:24:59","A2062","2017-03-09 10:47:18","5"
"M002","最寄り駅4 所要時間（分）","39","","","A1036","2015-01-28 19:24:59","A2062","2017-03-09 10:47:18","5"
"M002","最寄り駅5 路線名","40","","","A1036","2015-01-28 19:24:59","A2062","2017-03-09 10:47:18","5"
"M002","最寄り駅5 駅名","41","","","A1036","2015-01-28 19:24:59","A2062","2017-03-09 10:47:18","5"
"M002","最寄り駅5 出口","42","","","A1036","2015-01-28 19:24:59","A2062","2017-03-09 10:47:18","5"
"M002","最寄り駅5 手段","43","","","A1036","2015-01-28 19:24:59","A2062","2017-03-09 10:47:18","5"
"M002","最寄り駅5 所要時間（分）","44","","","A1036","2015-01-28 19:24:59","A2062","2017-03-09 10:47:18","5"
"M002","PPC表示設定","45","1","","system","2014-11-19 03:40:49","system","2014-11-19 03:40:49","1"
"M002","メールアドレス","46","mr_dock_all.u@eparkdock.com","","A1036","2015-01-28 19:24:59","A2062","2017-03-09 10:47:18","5"
"M002","FAX番号","47","","","A1036","2015-01-28 19:24:59","A2062","2017-03-09 10:47:18","5"
"M002","連絡方法の希望受付","49","0","","B37599","2017-03-02 12:35:51","A2062","2017-03-09 10:47:18","3"
"M002","チェアモードの利用","59","0","","system","2017-06-21 10:33:13","system","2017-06-21 10:33:13","1"
"M101","月間カレンダーの表示を開始する曜日 ","01","7","","system","2014-11-19 03:40:49","A2062","2017-03-09 10:47:18","6"
"M101","本日表示の設定","02","FDD04E","","system","2014-11-19 03:40:49","A2062","2017-03-09 10:47:18","6"
"M101","予約あり表示の設定","03","F29C9F","","system","2014-11-19 03:40:49","A2062","2017-03-09 10:47:18","6"
"M101","終了の表示の設定","04","AAAAAA","","system","2014-11-19 03:40:49","system","2014-11-19 03:40:49","1"
"M101","表示時間（内部）　開始時間","05","8","","system","2014-11-19 03:40:49","system","2014-11-19 03:40:49","1"
"M101","表示時間（内部）　終了時間","06","20","","system","2014-11-19 03:40:49","system","2014-11-19 03:40:49","1"
"M101","曜日色設定　月曜日","07","E69138","","system","2014-11-19 03:40:49","system","2014-11-19 03:40:49","1"
"M101","曜日色設定　火曜日","08","674EA7","","system","2014-11-19 03:40:49","system","2014-11-19 03:40:49","1"
"M101","曜日色設定　水曜日","09","3D85C6","","system","2014-11-19 03:40:49","system","2014-11-19 03:40:49","1"
"M101","曜日色設定　木曜日","10","6AA84F","","system","2014-11-19 03:40:49","system","2014-11-19 03:40:49","1"
"M101","曜日色設定　金曜日","11","F1C232","","system","2014-11-19 03:40:49","system","2014-11-19 03:40:49","1"
"M101","曜日色設定　土曜日","12","A64D79","","system","2014-11-19 03:40:49","system","2014-11-19 03:40:49","1"
"M101","曜日色設定　日曜日","13","CC0000","","system","2014-11-19 03:40:49","system","2014-11-19 03:40:49","1"
"M101","本ラインの色設定","14","FEE4B2","","system","2014-11-19 03:40:49","system","2014-11-19 03:40:49","1"
"M101","予備ラインの色設定","15","D5ECFE","","system","2014-11-19 03:40:49","system","2014-11-19 03:40:49","1"
"M101","受付の表示の設定","16","ADD8E6","","system","2014-11-19 03:40:49","system","2014-11-19 03:40:49","1"
"M101","診療中の表示の設定","17","FFB6C1","","system","2014-11-19 03:40:49","system","2014-11-19 03:40:49","1"
"M102","予約枠設定 表示項目１","01","0","","system","2014-11-19 03:40:49","system","2014-11-19 03:40:49","1"
"M102","予約枠設定 表示項目２","02","0","","system","2014-11-19 03:40:49","system","2014-11-19 03:40:49","1"
"M102","予約枠設定 表示項目３","03","0","","system","2014-11-19 03:40:49","system","2014-11-19 03:40:49","1"
"M102","予約枠設定 表示項目４","04","0","","system","2014-11-19 03:40:49","system","2014-11-19 03:40:49","1"
"M103","PDF出力時の予約枠 表示項目１","01","0","","system","2014-11-19 03:40:49","system","2014-11-19 03:40:49","1"
"M103","PDF出力時の予約枠 表示項目２","02","0","","system","2014-11-19 03:40:49","system","2014-11-19 03:40:49","1"
"M103","PDF出力時の予約枠 表示項目３","03","0","","system","2014-11-19 03:40:49","system","2014-11-19 03:40:49","1"
"M103","PDF出力時の予約枠 表示項目４","04","0","","system","2014-11-19 03:40:49","system","2014-11-19 03:40:49","1"
"M104","共有事項の設定値","01","","","system","2014-11-19 03:40:49","system","2014-11-19 03:40:49","1"
"O101","名称","01","","","system","2017-10-04 02:01:28","system","2017-10-04 02:01:28","1"
"O101","郵便番号","02","","","system","2017-10-04 02:01:28","system","2017-10-04 02:01:28","1"
"O101","都道府県","03","","","system","2017-10-04 02:01:28","system","2017-10-04 02:01:28","1"
"O101","市区町村","04","","","system","2017-10-04 02:01:28","system","2017-10-04 02:01:28","1"
"O101","町名字番地","05","","","system","2017-10-04 02:01:28","system","2017-10-04 02:01:28","1"
"O101","建物名","06","","","system","2017-10-04 02:01:28","system","2017-10-04 02:01:28","1"
"O101","電話番号","07","","","system","2017-10-04 02:01:28","system","2017-10-04 02:01:28","1"
"O101","その他(受付時間や診療科目など)","08","","","system","2017-10-04 02:01:28","system","2017-10-04 02:01:28","1"
"O101","表示時間　開始時間","09","00","","system","2017-10-04 02:01:28","system","2017-10-04 02:01:28","1"
"O101","表示時間　終了時間","10","23","","system","2017-10-04 02:01:28","system","2017-10-04 02:01:28","1"
"O101","氏名の仮名入力","11","1","","system","2017-10-04 02:01:28","system","2017-10-04 02:01:28","1"
"O101","生年月日の入力","12","1","","system","2017-10-04 02:01:28","system","2017-10-04 02:01:28","1"
"O101","保険証確認機能","13","0","","system","2017-10-04 02:01:28","system","2017-10-04 02:01:28","1"
"O101","こっそり案内機能","14","0","","system","2017-10-04 02:01:28","system","2017-10-04 02:01:28","1"
"O101","受付・予約メモの印刷","18","1","","system","2017-10-04 02:01:28","system","2017-10-04 02:01:28","1"
"O101","スケジュール管理画面デザイン切替","20","0","","system","2017-10-04 02:01:28","system","2017-10-04 02:01:28","1"
"O101","案内板デザイン切替","21","0","","system","2018-04-26 16:01:36","system","2018-04-26 16:01:36","1"
"O102","顧客ランク1","01","","","system","2017-10-04 02:01:28","system","2017-10-04 02:01:28","1"
"O102","顧客ランク2","02","","","system","2017-10-04 02:01:28","system","2017-10-04 02:01:28","1"
"O102","顧客ランク3","03","","","system","2017-10-04 02:01:28","system","2017-10-04 02:01:28","1"
"O102","顧客ランク4","04","","","system","2017-10-04 02:01:28","system","2017-10-04 02:01:28","1"
"O102","顧客ランク5","05","","","system","2017-10-04 02:01:28","system","2017-10-04 02:01:28","1"
"O103","汎用フラグ1","01","","","system","2017-10-04 02:01:28","system","2017-10-04 02:01:28","1"
"O103","汎用フラグ2","02","","","system","2017-10-04 02:01:28","system","2017-10-04 02:01:28","1"
"O103","汎用フラグ3","03","","","system","2017-10-04 02:01:28","system","2017-10-04 02:01:28","1"
"O104","ライン","01","受付内容","","system","2017-10-04 02:01:28","system","2017-10-04 02:01:28","1"
"O104","予約内容","02","診察内容","","system","2017-10-04 02:01:28","system","2017-10-04 02:01:28","1"
"O104","●●からのお知らせ","03","病院","","system","2017-10-04 02:01:28","system","2017-10-04 02:01:28","1"
"O104","受付メモ","04","受付・予約メモ","","system","2017-12-20 10:30:55","system","2017-12-20 10:30:55","1"
"O105","EPARK病院の会員登録ページリンク","01","0","","system","2017-10-04 02:01:28","system","2017-10-04 02:01:28","1"
"O105","WEB予約受付","02","4","","system","2017-10-04 02:01:28","system","2017-10-04 02:01:28","1"
"O105","WEB予約停止メッセージ","03","","現在、受付を停止しております。","system","2017-10-04 02:01:28","system","2017-10-04 02:01:28","1"
"O105","再診チェックのボタン名称","04","1","","system","2017-10-04 02:01:28","system","2017-10-04 02:01:28","1"
"O105","当日の予約回数制限","06","","","system","2017-10-04 02:01:28","system","2017-10-04 02:01:28","1"
"O105","当月の予約回数制限","07","","","system","2017-10-04 02:01:28","system","2017-10-04 02:01:28","1"
"O105","新予約画面へのリダイレクト","08","0","","system","2017-10-04 02:01:28","system","2017-10-04 02:01:28","1"
"O105","新予約のライングループ","09","1","","system","2017-10-04 02:01:28","system","2017-10-04 02:01:28","1"
"O105","新予約の日時選択画面の終了時間","10","1","","system","2017-10-04 02:01:28","system","2017-10-04 02:01:28","1"
"O105","本日以降の予約回数制限","11","","","system","2018-03-22 09:32:38","system","2018-03-22 09:32:38","1"
"O106","診察券番号","01","0","","system","2017-10-04 02:01:28","system","2017-10-04 02:01:28","1"
"O106","メールアドレス","02","1","","system","2017-10-04 02:01:28","system","2017-10-04 02:01:28","1"
"O106","生年月日","03","1","","system","2017-10-04 02:01:28","system","2017-10-04 02:01:28","1"
"O106","電話番号","04","1","","system","2017-10-04 02:01:28","system","2017-10-04 02:01:28","1"
"O109","来院済みの色","01","EA771A","","system","2017-10-04 02:01:28","system","2017-10-04 02:01:28","1"
"O109","案内済みの色","02","CC2222","","system","2017-10-04 02:01:28","system","2017-10-04 02:01:28","1"
"O109","保留の色","03","22CC35","","system","2017-10-04 02:01:28","system","2017-10-04 02:01:28","1"
"O109","キャンセルの色","04","CCCCCC","","system","2017-10-04 02:01:28","system","2017-10-04 02:01:28","1"
"O110","リスト1 利用判定","01","1","","system","2017-10-04 02:01:28","system","2017-10-04 02:01:28","1"
"O110","リスト1 名称","02","案内待ち","","system","2017-10-04 02:01:28","system","2017-10-04 02:01:28","1"
"O110","リスト1 表示ステータス","03","1,2","","system","2017-10-04 02:01:28","system","2017-10-04 02:01:28","1"
"O110","リスト2 利用判定","04","1","","system","2017-10-04 02:01:28","system","2017-10-04 02:01:28","1"
"O110","リスト2 名称","05","保留","","system","2017-10-04 02:01:28","system","2017-10-04 02:01:28","1"
"O110","リスト2 表示ステータス","06","4","","system","2017-10-04 02:01:28","system","2017-10-04 02:01:28","1"
"O110","リスト3 利用判定","07","1","","system","2017-10-04 02:01:28","system","2017-10-04 02:01:28","1"
"O110","リスト3 名称","08","案内済み","","system","2017-10-04 02:01:28","system","2017-10-04 02:01:28","1"
"O110","リスト3 表示ステータス","09","3","","system","2017-10-04 02:01:28","system","2017-10-04 02:01:28","1"
"O110","リスト4 利用判定","10","1","","system","2017-10-04 02:01:28","system","2017-10-04 02:01:28","1"
"O110","リスト4 名称","11","キャンセル","","system","2017-10-04 02:01:28","system","2017-10-04 02:01:28","1"
"O110","リスト4 表示ステータス","12","5","","system","2017-10-04 02:01:28","system","2017-10-04 02:01:28","1"
"O111","メールアドレス","01","unei@eparkdock.com","","system","2017-10-04 02:01:28","system","2017-10-04 02:01:28","1"
"O111","院内予約のメール送信設定 予約登録時の配信設定","02","1","","system","2017-10-04 02:01:28","A2064","2018-11-05 15:34:09","16"
"O111","院内予約のメール送信設定 予約変更時の配信設定","03","1","","system","2017-10-04 02:01:28","A2064","2018-11-05 15:34:09","16"
"O111","院内予約のメール送信設定 予約キャンセル時の配信設定","04","1","","system","2017-10-04 02:01:28","A2064","2018-11-05 15:34:09","16"
"O111","予約メールの転送設定","05","1","","system","2017-10-04 02:01:28","A2064","2018-11-05 15:34:09","16"
"O111","予約メールの転送メールアドレス（院内）","06","","unei@eparkdock.com||||","system","2017-10-04 02:01:28","A2064","2018-11-05 15:34:09","15"
"O111","予約メールの転送メールアドレス（院外）","07","","unei@eparkdock.com||||","system","2017-10-04 02:01:28","A2064","2018-11-05 15:34:09","15"
"O111","事前通知メール","08","0","","system","2017-10-04 02:01:28","A2064","2018-11-05 15:34:09","16"
"O111","予約の事前確認メール 送信日時","09","0","","system","2017-10-04 02:01:28","system","2017-10-04 02:01:28","1"
"O111","予約の事前確認メール 送信日時","10","9","","system","2017-10-04 02:01:28","system","2017-10-04 02:01:28","1"
"O111","呼出メールの送信判定","11","0","","system","2017-10-04 02:01:28","A2064","2018-11-05 15:34:09","16"
"O111","順番予約呼出メールの送信タイミング","12","1","","system","2017-10-04 02:01:28","system","2017-10-04 02:01:28","1"
"O111","順番予約呼出メールの時間単位任意設定1","13","","","system","2017-10-04 02:01:28","system","2017-10-04 02:01:28","1"
"O111","順番予約呼出メールの時間単位任意設定2","14","","","system","2017-10-04 02:01:28","system","2017-10-04 02:01:28","1"
"O111","順番予約呼出メールの時間単位任意設定3","15","","","system","2017-10-04 02:01:28","system","2017-10-04 02:01:28","1"
"O111","見守りメール","16","0","","system","2017-10-04 02:01:28","A2064","2018-11-05 15:34:09","16"
"O111","予約の事前確認メール　前々日・前日　の利用フラグ","17","0","","system","2017-10-04 02:01:28","system","2017-10-04 02:01:28","1"
"O111","予約の事前確認メール　１週間前　の利用フラグ","18","0","","system","2017-10-04 02:01:28","system","2017-10-04 02:01:28","1"
"O111","予約の事前確認メール 送信時間(週)","19","9","","system","2017-10-04 02:01:28","system","2017-10-04 02:01:28","1"
"O111","呼出電話の送信判定","20","","","system","2017-10-04 02:01:28","A2064","2018-11-05 15:34:09","16"
"O111","受付メールのサポートへの転送（院内）","21","1","","system","2017-10-04 02:01:28","A2064","2018-11-05 15:34:09","15"
"O111","受付メールのサポートへの転送（院外）","22","1","","system","2017-10-04 02:01:28","A2064","2018-11-05 15:34:09","15"
"O111","FAXの新レイアウト変更","23","1","","A2062","2017-11-30 16:05:50","A2064","2018-11-05 15:34:09","16"
"O112","選択中のリスト","01","5","","system","2017-10-04 02:01:28","system","2017-10-04 02:01:28","1"
"O113","発券アプリの認証パスワード","01","","","system","2017-10-04 02:01:28","system","2017-10-04 02:01:28","1"
"O113","案内板の認証パスワード","02","","","system","2017-10-04 02:01:28","system","2017-10-04 02:01:28","1"
"O114","予約情報アラート","01","1","","system","2017-10-04 02:01:28","system","2017-10-04 02:01:28","1"
"O115","共有事項の設定値","01","","","system","2017-10-04 02:01:28","system","2017-10-04 02:01:28","1"
"O119","施設ID","01",\N,"20458","A2062","2017-11-21 13:01:38","B84451","2019-11-14 12:06:24","33"
"O119","施設名","02",\N,"【見本】EPARK人間ドック病院","A2062","2017-11-21 13:01:38","B84451","2019-11-14 12:06:24","33"
"O119","施設住所","03",\N,"東京都中央区日本橋本町4-15-11岩月日本橋ビル3F","A2062","2017-11-21 13:01:38","B84451","2019-11-14 12:06:24","33"
"O119","施設電話番号","04",\N,"03-6892-0271","A2062","2017-11-21 13:01:38","B84451","2019-11-14 12:06:24","33"
"R201","配信処理Flag","01","1","","system","2014-11-19 03:40:49","system","2014-11-19 03:40:49","1"
