"hospital_no","course_no","item_category_dai_no","item_category_chu_no","item_category_sho_no","select_status","inputstring","rgst","updt","created_id","updated_id"
"20113","21467","3","5","31","1",,"2019-06-20 17:21:59","2019-06-20 17:21:59","B37685","B37685"
"20113","21467","3","5","32","1",,"2019-06-20 17:21:59","2019-06-20 17:21:59","B37685","B37685"
"20113","21467","3","5","33","1",,"2019-06-20 17:21:59","2019-06-20 17:21:59","B37685","B37685"
"20113","21467","3","5","34","1",,"2019-06-20 17:21:59","2019-06-20 17:21:59","B37685","B37685"
"20113","21467","3","5","340","0",,"2019-06-20 17:21:59","2019-06-20 17:21:59","B37685","B37685"
"20113","21467","3","5","357","0",,"2019-06-20 17:21:59","2019-06-20 17:21:59","B37685","B37685"
"20113","21467","3","6","35","0",,"2019-06-20 17:21:59","2019-06-20 17:21:59","B37685","B37685"
"20113","21467","3","6","36","0",,"2019-06-20 17:21:59","2019-06-20 17:21:59","B37685","B37685"
"20113","21467","3","6","37","0",,"2019-06-20 17:21:59","2019-06-20 17:21:59","B37685","B37685"
"20113","21467","3","6","341","0",,"2019-06-20 17:21:59","2019-06-20 17:21:59","B37685","B37685"
"20113","21467","3","7","38","0",,"2019-06-20 17:21:59","2019-06-20 17:21:59","B37685","B37685"
"20113","21467","3","7","39","0",,"2019-06-20 17:21:59","2019-06-20 17:21:59","B37685","B37685"
"20113","21467","3","7","40","0",,"2019-06-20 17:21:59","2019-06-20 17:21:59","B37685","B37685"
"20113","21467","3","7","41","0",,"2019-06-20 17:21:59","2019-06-20 17:21:59","B37685","B37685"
"20113","21467","3","7","329","0",,"2019-06-20 17:21:59","2019-06-20 17:21:59","B37685","B37685"
"20113","21467","3","8","42","0",,"2019-06-20 17:21:59","2019-06-20 17:21:59","B37685","B37685"
"20113","21467","3","9","43","1",,"2019-06-20 17:21:59","2019-06-20 17:21:59","B37685","B37685"
"20113","21467","3","9","44","1",,"2019-06-20 17:21:59","2019-06-20 17:21:59","B37685","B37685"
"20113","21467","3","9","358","0",,"2019-06-20 17:21:59","2019-06-20 17:21:59","B37685","B37685"
"20113","21467","3","10","45","0",,"2019-06-20 17:21:59","2019-06-20 17:21:59","B37685","B37685"
"20113","21467","3","10","46","0",,"2019-06-20 17:21:59","2019-06-20 17:21:59","B37685","B37685"
"20113","21467","3","10","47","0",,"2019-06-20 17:21:59","2019-06-20 17:21:59","B37685","B37685"
"20113","21467","3","10","48","0",,"2019-06-20 17:21:59","2019-06-20 17:21:59","B37685","B37685"
"20113","21467","3","10","49","0",,"2019-06-20 17:21:59","2019-06-20 17:21:59","B37685","B37685"
"20113","21467","3","10","50","0",,"2019-06-20 17:21:59","2019-06-20 17:21:59","B37685","B37685"
"20113","21467","3","10","51","0",,"2019-06-20 17:21:59","2019-06-20 17:21:59","B37685","B37685"
"20113","21467","3","10","52","0",,"2019-06-20 17:21:59","2019-06-20 17:21:59","B37685","B37685"
"20113","21467","3","10","53","0",,"2019-06-20 17:21:59","2019-06-20 17:21:59","B37685","B37685"
"20113","21467","3","10","54","0",,"2019-06-20 17:21:59","2019-06-20 17:21:59","B37685","B37685"
"20113","21467","3","10","333","1","【男性PSA】前立腺がん【女性CA125】卵巣がん・子宮がん【CEA】消化器系がん、とくに大腸がん【CA19-9】消化器系がん、とくに膵臓がん【P53】食道がん・大腸がん・乳がん・子宮がん","2019-06-20 17:21:59","2019-06-20 17:21:59","B37685","B37685"
"20113","21467","3","11","55","0",,"2019-06-20 17:21:59","2019-06-20 17:21:59","B37685","B37685"
"20113","21467","3","11","56","0",,"2019-06-20 17:21:59","2019-06-20 17:21:59","B37685","B37685"
"20113","21467","3","11","57","0",,"2019-06-20 17:21:59","2019-06-20 17:21:59","B37685","B37685"
"20113","21467","3","11","317","0",,"2019-06-20 17:21:59","2019-06-20 17:21:59","B37685","B37685"
"20113","21467","3","11","320","0",,"2019-06-20 17:21:59","2019-06-20 17:21:59","B37685","B37685"
"20113","21467","3","11","338","0",,"2019-06-20 17:21:59","2019-06-20 17:21:59","B37685","B37685"
"20113","21467","3","11","371","0",,"2019-06-20 17:21:59","2019-06-20 17:21:59","B37685","B37685"
"20113","21467","3","11","372","0",,"2019-06-20 17:21:59","2019-06-20 17:21:59","B37685","B37685"
"20113","21467","3","11","373","0",,"2019-06-20 17:21:59","2019-06-20 17:21:59","B37685","B37685"
"20113","21467","3","11","374","0",,"2019-06-20 17:21:59","2019-06-20 17:21:59","B37685","B37685"
"20113","21467","4","12","58","0",,"2019-06-20 17:21:59","2019-06-20 17:21:59","B37685","B37685"
"20113","21467","4","12","59","0",,"2019-06-20 17:21:59","2019-06-20 17:21:59","B37685","B37685"
"20113","21467","4","12","60","0",,"2019-06-20 17:21:59","2019-06-20 17:21:59","B37685","B37685"
"20113","21467","4","12","61","0",,"2019-06-20 17:21:59","2019-06-20 17:21:59","B37685","B37685"
"20113","21467","4","12","334","0",,"2019-06-20 17:21:59","2019-06-20 17:21:59","B37685","B37685"
"20113","21467","4","13","62","0",,"2019-06-20 17:21:59","2019-06-20 17:21:59","B37685","B37685"
"20113","21467","4","13","63","0",,"2019-06-20 17:21:59","2019-06-20 17:21:59","B37685","B37685"
"20113","21467","4","13","64","0",,"2019-06-20 17:21:59","2019-06-20 17:21:59","B37685","B37685"
"20113","21467","4","13","65","0",,"2019-06-20 17:21:59","2019-06-20 17:21:59","B37685","B37685"
"20113","21467","4","13","66","0",,"2019-06-20 17:21:59","2019-06-20 17:21:59","B37685","B37685"
"20113","21467","4","13","67","0",,"2019-06-20 17:21:59","2019-06-20 17:21:59","B37685","B37685"
"20113","21467","4","13","321","0",,"2019-06-20 17:21:59","2019-06-20 17:21:59","B37685","B37685"
"20113","21467","4","13","327","0",,"2019-06-20 17:21:59","2019-06-20 17:21:59","B37685","B37685"
"20113","21467","4","14","68","0",,"2019-06-20 17:21:59","2019-06-20 17:21:59","B37685","B37685"
"20113","21467","4","14","69","0",,"2019-06-20 17:21:59","2019-06-20 17:21:59","B37685","B37685"
"20113","21467","4","14","70","1",,"2019-06-20 17:21:59","2019-06-20 17:21:59","B37685","B37685"
"20113","21467","4","14","71","1",,"2019-06-20 17:21:59","2019-06-20 17:21:59","B37685","B37685"
"20113","21467","4","14","72","1",,"2019-06-20 17:21:59","2019-06-20 17:21:59","B37685","B37685"
"20113","21467","4","14","73","0",,"2019-06-20 17:21:59","2019-06-20 17:21:59","B37685","B37685"
"20113","21467","4","14","323","1","頸部CT検査","2019-06-20 17:21:59","2019-06-20 17:21:59","B37685","B37685"
"20113","21467","4","15","74","1",,"2019-06-20 17:21:59","2019-06-20 17:21:59","B37685","B37685"
"20113","21467","4","15","75","1",,"2019-06-20 17:21:59","2019-06-20 17:21:59","B37685","B37685"
"20113","21467","4","15","76","0",,"2019-06-20 17:21:59","2019-06-20 17:21:59","B37685","B37685"
"20113","21467","4","15","77","0",,"2019-06-20 17:21:59","2019-06-20 17:21:59","B37685","B37685"
"20113","21467","4","15","78","0",,"2019-06-20 17:21:59","2019-06-20 17:21:59","B37685","B37685"
"20113","21467","4","15","79","0",,"2019-06-20 17:21:59","2019-06-20 17:21:59","B37685","B37685"
"20113","21467","4","15","80","0",,"2019-06-20 17:21:59","2019-06-20 17:21:59","B37685","B37685"
"20113","21467","4","15","81","0",,"2019-06-20 17:21:59","2019-06-20 17:21:59","B37685","B37685"
"20113","21467","4","15","82","0",,"2019-06-20 17:21:59","2019-06-20 17:21:59","B37685","B37685"
"20113","21467","4","15","328","0",,"2019-06-20 17:21:59","2019-06-20 17:21:59","B37685","B37685"
"20113","21467","4","16","83","0",,"2019-06-20 17:21:59","2019-06-20 17:21:59","B37685","B37685"
"20113","21467","4","16","84","0",,"2019-06-20 17:21:59","2019-06-20 17:21:59","B37685","B37685"
"20113","21467","4","16","85","0",,"2019-06-20 17:21:59","2019-06-20 17:21:59","B37685","B37685"
"20113","21467","4","16","360","0",,"2019-06-20 17:21:59","2019-06-20 17:21:59","B37685","B37685"
"20113","21467","5","17","86","0",,"2019-06-20 17:21:59","2019-06-20 17:21:59","B37685","B37685"
"20113","21467","5","17","87","0",,"2019-06-20 17:21:59","2019-06-20 17:21:59","B37685","B37685"
"20113","21467","5","17","88","0",,"2019-06-20 17:21:59","2019-06-20 17:21:59","B37685","B37685"
"20113","21467","5","17","89","0",,"2019-06-20 17:21:59","2019-06-20 17:21:59","B37685","B37685"
"20113","21467","5","17","350","0",,"2019-06-20 17:21:59","2019-06-20 17:21:59","B37685","B37685"
"20113","21467","6","18","90","1",,"2019-06-20 17:21:59","2019-06-20 17:21:59","B37685","B37685"
"20113","21467","6","18","91","0",,"2019-06-20 17:21:59","2019-06-20 17:21:59","B37685","B37685"
"20113","21467","6","18","92","0",,"2019-06-20 17:21:59","2019-06-20 17:21:59","B37685","B37685"
"20113","21467","6","18","93","0",,"2019-06-20 17:21:59","2019-06-20 17:21:59","B37685","B37685"
"20113","21467","6","18","94","0",,"2019-06-20 17:21:59","2019-06-20 17:21:59","B37685","B37685"
"20113","21467","6","18","349","0",,"2019-06-20 17:21:59","2019-06-20 17:21:59","B37685","B37685"
"20113","21467","6","19","95","0",,"2019-06-20 17:21:59","2019-06-20 17:21:59","B37685","B37685"
"20113","21467","6","19","96","1",,"2019-06-20 17:21:59","2019-06-20 17:21:59","B37685","B37685"
"20113","21467","6","19","322","0",,"2019-06-20 17:21:59","2019-06-20 17:21:59","B37685","B37685"
"20113","21467","6","20","97","0",,"2019-06-20 17:21:59","2019-06-20 17:21:59","B37685","B37685"
"20113","21467","6","20","98","0",,"2019-06-20 17:21:59","2019-06-20 17:21:59","B37685","B37685"
"20113","21467","6","20","99","0",,"2019-06-20 17:21:59","2019-06-20 17:21:59","B37685","B37685"
"20113","21467","6","20","324","0",,"2019-06-20 17:21:59","2019-06-20 17:21:59","B37685","B37685"
"20113","21467","6","20","331","0",,"2019-06-20 17:21:59","2019-06-20 17:21:59","B37685","B37685"
"20113","21467","6","20","336","0",,"2019-06-20 17:21:59","2019-06-20 17:21:59","B37685","B37685"
"20113","21467","6","21","100","0",,"2019-06-20 17:21:59","2019-06-20 17:21:59","B37685","B37685"
"20113","21467","6","21","101","0",,"2019-06-20 17:21:59","2019-06-20 17:21:59","B37685","B37685"
"20113","21467","6","21","102","0",,"2019-06-20 17:21:59","2019-06-20 17:21:59","B37685","B37685"
"20113","21467","6","21","344","0",,"2019-06-20 17:21:59","2019-06-20 17:21:59","B37685","B37685"
"20113","21467","6","22","103","1",,"2019-06-20 17:21:59","2019-06-20 17:21:59","B37685","B37685"
"20113","21467","6","22","104","1",,"2019-06-20 17:21:59","2019-06-20 17:21:59","B37685","B37685"
"20113","21467","6","22","105","1",,"2019-06-20 17:21:59","2019-06-20 17:21:59","B37685","B37685"
"20113","21467","6","22","106","0",,"2019-06-20 17:21:59","2019-06-20 17:21:59","B37685","B37685"
"20113","21467","6","22","107","1",,"2019-06-20 17:21:59","2019-06-20 17:21:59","B37685","B37685"
"20113","21467","6","22","108","1",,"2019-06-20 17:21:59","2019-06-20 17:21:59","B37685","B37685"
"20113","21467","6","22","109","1",,"2019-06-20 17:21:59","2019-06-20 17:21:59","B37685","B37685"
"20113","21467","6","22","110","1",,"2019-06-20 17:21:59","2019-06-20 17:21:59","B37685","B37685"
"20113","21467","6","22","319","0",,"2019-06-20 17:21:59","2019-06-20 17:21:59","B37685","B37685"
"20113","21467","6","22","335","1","尿ケトン体／尿ビリルビン","2019-06-20 17:21:59","2019-06-20 17:21:59","B37685","B37685"
"20113","21467","6","23","111","0",,"2019-06-20 17:21:59","2019-06-20 17:21:59","B37685","B37685"
"20113","21467","6","23","112","0",,"2019-06-20 17:21:59","2019-06-20 17:21:59","B37685","B37685"
"20113","21467","6","23","113","0",,"2019-06-20 17:21:59","2019-06-20 17:21:59","B37685","B37685"
"20113","21467","6","23","114","0",,"2019-06-20 17:21:59","2019-06-20 17:21:59","B37685","B37685"
"20113","21467","6","23","325","0",,"2019-06-20 17:21:59","2019-06-20 17:21:59","B37685","B37685"
"20113","21467","6","24","115","0",,"2019-06-20 17:21:59","2019-06-20 17:21:59","B37685","B37685"
"20113","21467","6","24","116","0",,"2019-06-20 17:21:59","2019-06-20 17:21:59","B37685","B37685"
"20113","21467","6","24","117","0",,"2019-06-20 17:21:59","2019-06-20 17:21:59","B37685","B37685"
"20113","21467","6","24","355","0",,"2019-06-20 17:21:59","2019-06-20 17:21:59","B37685","B37685"
"20113","21467","11","28","137","0",,"2019-06-20 17:21:58","2019-06-20 17:21:58","B37685","B37685"
"20113","21467","11","47","126","0",,"2019-06-20 17:21:58","2019-06-20 17:21:58","B37685","B37685"
"20113","21467","11","47","127","0",,"2019-06-20 17:21:58","2019-06-20 17:21:58","B37685","B37685"
"20113","21467","11","48","128","0",,"2019-06-20 17:21:58","2019-06-20 17:21:58","B37685","B37685"
"20113","21467","11","49","133","0",,"2019-06-20 17:21:58","2019-06-20 17:21:58","B37685","B37685"
"20113","21467","11","50","129","1",,"2019-06-20 17:21:58","2019-06-20 17:21:58","B37685","B37685"
"20113","21467","11","50","130","0",,"2019-06-20 17:21:58","2019-06-20 17:21:58","B37685","B37685"
"20113","21467","11","50","131","0",,"2019-06-20 17:21:58","2019-06-20 17:21:58","B37685","B37685"
"20113","21467","11","50","132","0",,"2019-06-20 17:21:58","2019-06-20 17:21:58","B37685","B37685"
"20113","21467","11","51","138","1",,"2019-06-20 17:21:58","2019-06-20 17:21:58","B37685","B37685"
"20113","21467","11","52","134","1",,"2019-06-20 17:21:58","2019-06-20 17:21:58","B37685","B37685"
"20113","21467","11","52","135","0",,"2019-06-20 17:21:58","2019-06-20 17:21:58","B37685","B37685"
"20113","21467","11","52","136","0",,"2019-06-20 17:21:58","2019-06-20 17:21:58","B37685","B37685"
"20113","21467","11","53","250","0",,"2019-06-20 17:21:58","2019-06-20 17:21:58","B37685","B37685"
"20113","21467","11","54","251","0",,"2019-06-20 17:21:58","2019-06-20 17:21:58","B37685","B37685"
"20113","21467","11","55","252","0",,"2019-06-20 17:21:58","2019-06-20 17:21:58","B37685","B37685"
"20113","21467","11","55","253","0",,"2019-06-20 17:21:58","2019-06-20 17:21:58","B37685","B37685"
"20113","21467","11","55","254","0",,"2019-06-20 17:21:58","2019-06-20 17:21:58","B37685","B37685"
"20113","21467","11","55","255","0",,"2019-06-20 17:21:58","2019-06-20 17:21:58","B37685","B37685"
"20113","21467","11","56","256","0",,"2019-06-20 17:21:58","2019-06-20 17:21:58","B37685","B37685"
"20113","21467","11","57","257","1",,"2019-06-20 17:21:58","2019-06-20 17:21:58","B37685","B37685"
"20113","21467","11","57","258","1",,"2019-06-20 17:21:58","2019-06-20 17:21:58","B37685","B37685"
"20113","21467","11","58","259","0",,"2019-06-20 17:21:58","2019-06-20 17:21:58","B37685","B37685"
"20113","21467","11","58","260","0",,"2019-06-20 17:21:58","2019-06-20 17:21:58","B37685","B37685"
"20113","21467","11","58","261","0",,"2019-06-20 17:21:58","2019-06-20 17:21:58","B37685","B37685"
"20113","21467","11","59","262","1",,"2019-06-20 17:21:58","2019-06-20 17:21:58","B37685","B37685"
"20113","21467","11","59","263","0",,"2019-06-20 17:21:58","2019-06-20 17:21:58","B37685","B37685"
"20113","21467","11","59","264","0",,"2019-06-20 17:21:58","2019-06-20 17:21:58","B37685","B37685"
"20113","21467","11","59","265","1",,"2019-06-20 17:21:58","2019-06-20 17:21:58","B37685","B37685"
"20113","21467","11","59","266","1",,"2019-06-20 17:21:58","2019-06-20 17:21:58","B37685","B37685"
"20113","21467","11","59","267","0",,"2019-06-20 17:21:58","2019-06-20 17:21:58","B37685","B37685"
"20113","21467","11","59","268","0",,"2019-06-20 17:21:58","2019-06-20 17:21:58","B37685","B37685"
"20113","21467","11","59","269","1",,"2019-06-20 17:21:58","2019-06-20 17:21:58","B37685","B37685"
"20113","21467","11","59","270","1",,"2019-06-20 17:21:58","2019-06-20 17:21:58","B37685","B37685"
"20113","21467","11","59","271","0",,"2019-06-20 17:21:58","2019-06-20 17:21:58","B37685","B37685"
"20113","21467","11","59","272","0",,"2019-06-20 17:21:58","2019-06-20 17:21:58","B37685","B37685"
"20113","21467","11","59","273","1",,"2019-06-20 17:21:58","2019-06-20 17:21:58","B37685","B37685"
"20113","21467","11","59","274","1",,"2019-06-20 17:21:58","2019-06-20 17:21:58","B37685","B37685"
"20113","21467","11","59","275","0",,"2019-06-20 17:21:58","2019-06-20 17:21:58","B37685","B37685"
"20113","21467","11","59","276","0",,"2019-06-20 17:21:58","2019-06-20 17:21:58","B37685","B37685"
"20113","21467","11","59","277","1",,"2019-06-20 17:21:58","2019-06-20 17:21:58","B37685","B37685"
"20113","21467","11","63","347","1",,"2019-06-20 17:21:58","2019-06-20 17:21:58","B37685","B37685"
"20113","21467","11","63","348","0",,"2019-06-20 17:21:58","2019-06-20 17:21:58","B37685","B37685"
"20113","21467","13","30","140","0",,"2019-06-20 17:21:58","2019-06-20 17:21:58","B37685","B37685"
"20113","21467","13","30","141","1",,"2019-06-20 17:21:58","2019-06-20 17:21:58","B37685","B37685"
"20113","21467","13","30","142","0",,"2019-06-20 17:21:58","2019-06-20 17:21:58","B37685","B37685"
"20113","21467","13","30","143","0",,"2019-06-20 17:21:58","2019-06-20 17:21:58","B37685","B37685"
"20113","21467","13","30","144","0",,"2019-06-20 17:21:58","2019-06-20 17:21:58","B37685","B37685"
"20113","21467","13","30","145","0",,"2019-06-20 17:21:58","2019-06-20 17:21:58","B37685","B37685"
"20113","21467","13","30","146","1",,"2019-06-20 17:21:58","2019-06-20 17:21:58","B37685","B37685"
"20113","21467","13","30","147","0",,"2019-06-20 17:21:58","2019-06-20 17:21:58","B37685","B37685"
"20113","21467","13","30","148","0",,"2019-06-20 17:21:58","2019-06-20 17:21:58","B37685","B37685"
"20113","21467","13","30","149","0",,"2019-06-20 17:21:58","2019-06-20 17:21:58","B37685","B37685"
"20113","21467","13","30","150","0",,"2019-06-20 17:21:58","2019-06-20 17:21:58","B37685","B37685"
"20113","21467","13","30","151","0",,"2019-06-20 17:21:58","2019-06-20 17:21:58","B37685","B37685"
"20113","21467","13","30","152","0",,"2019-06-20 17:21:58","2019-06-20 17:21:58","B37685","B37685"
"20113","21467","13","30","318","1",,"2019-06-20 17:21:58","2019-06-20 17:21:58","B37685","B37685"
"20113","21467","13","30","326","0",,"2019-06-20 17:21:58","2019-06-20 17:21:58","B37685","B37685"
"20113","21467","14","32","156","0",,"2019-06-20 17:21:58","2019-06-20 17:21:58","B37685","B37685"
"20113","21467","14","32","157","1",,"2019-06-20 17:21:58","2019-06-20 17:21:58","B37685","B37685"
"20113","21467","14","32","158","1",,"2019-06-20 17:21:58","2019-06-20 17:21:58","B37685","B37685"
"20113","21467","14","32","159","1",,"2019-06-20 17:21:58","2019-06-20 17:21:58","B37685","B37685"
"20113","21467","14","32","160","1",,"2019-06-20 17:21:58","2019-06-20 17:21:58","B37685","B37685"
"20113","21467","14","32","161","1",,"2019-06-20 17:21:58","2019-06-20 17:21:58","B37685","B37685"
"20113","21467","15","33","162","1","約1時間半程度","2019-06-20 17:21:58","2019-06-20 17:21:58","B37685","B37685"
"20113","21467","16","34","163","1","予約に関する事項をご参照ください","2019-06-20 17:21:58","2019-06-20 17:21:58","B37685","B37685"
"20113","21467","17","35","164","1","なし","2019-06-20 17:21:58","2019-06-20 17:21:58","B37685","B37685"
"20113","21467","18","36","165","1","なし","2019-06-20 17:21:58","2019-06-20 17:21:58","B37685","B37685"
"20113","21467","19","37","166","1","後日郵送/希望者のみ結果説明（有料）","2019-06-20 17:21:58","2019-06-20 17:21:58","B37685","B37685"
"20113","21467","20","38","167","1","土曜可","2019-06-20 17:21:58","2019-06-20 17:21:58","B37685","B37685"
"20113","21467","24","42","192","1","がん・生活習慣病・脳疾患等を早期に発見したい方","2019-06-20 17:21:59","2019-06-20 17:21:59","B37685","B37685"
"20113","21467","24","43","193","1","短時間で検査を終えたい方","2019-06-20 17:21:59","2019-06-20 17:21:59","B37685","B37685"
"20113","21467","24","44","194","1","受診後のフォローアップ体制のある医療機関で受けたい方","2019-06-20 17:21:59","2019-06-20 17:21:59","B37685","B37685"
"20113","21467","24","45","195","0",,"2019-06-20 17:21:59","2019-06-20 17:21:59","B37685","B37685"
"20113","21467","25","46","196","1",,"2019-06-20 17:21:59","2019-06-20 17:21:59","B37685","B37685"
"20113","21467","25","46","197","1",,"2019-06-20 17:21:59","2019-06-20 17:21:59","B37685","B37685"
"20113","21467","25","46","198","1",,"2019-06-20 17:21:59","2019-06-20 17:21:59","B37685","B37685"
"20113","21467","25","46","199","1",,"2019-06-20 17:21:59","2019-06-20 17:21:59","B37685","B37685"
"20113","21467","25","46","200","1",,"2019-06-20 17:21:59","2019-06-20 17:21:59","B37685","B37685"
"20113","21467","25","46","201","0",,"2019-06-20 17:21:59","2019-06-20 17:21:59","B37685","B37685"
"20113","21467","25","46","202","1",,"2019-06-20 17:21:59","2019-06-20 17:21:59","B37685","B37685"
"20113","21467","25","46","203","0",,"2019-06-20 17:21:59","2019-06-20 17:21:59","B37685","B37685"
"20113","21467","25","46","204","1",,"2019-06-20 17:21:59","2019-06-20 17:21:59","B37685","B37685"
"20113","21467","25","46","205","0",,"2019-06-20 17:21:59","2019-06-20 17:21:59","B37685","B37685"
"20113","21467","25","46","206","1",,"2019-06-20 17:21:59","2019-06-20 17:21:59","B37685","B37685"
"20113","21467","25","46","207","1",,"2019-06-20 17:21:59","2019-06-20 17:21:59","B37685","B37685"
"20113","21467","25","46","208","1",,"2019-06-20 17:21:59","2019-06-20 17:21:59","B37685","B37685"
"20113","21467","25","46","209","1",,"2019-06-20 17:21:59","2019-06-20 17:21:59","B37685","B37685"
"20113","21467","25","46","210","0",,"2019-06-20 17:21:59","2019-06-20 17:21:59","B37685","B37685"
"20113","21467","25","46","211","1",,"2019-06-20 17:21:59","2019-06-20 17:21:59","B37685","B37685"
"20113","21467","25","46","212","0",,"2019-06-20 17:21:59","2019-06-20 17:21:59","B37685","B37685"
"20113","21467","25","46","213","1",,"2019-06-20 17:21:59","2019-06-20 17:21:59","B37685","B37685"
"20113","21467","25","46","214","0",,"2019-06-20 17:21:59","2019-06-20 17:21:59","B37685","B37685"
"20113","21467","25","46","216","0",,"2019-06-20 17:21:59","2019-06-20 17:21:59","B37685","B37685"
"20113","21467","25","46","217","1",,"2019-06-20 17:21:59","2019-06-20 17:21:59","B37685","B37685"
"20113","21467","25","46","218","1",,"2019-06-20 17:21:59","2019-06-20 17:21:59","B37685","B37685"
"20113","21467","25","46","219","0",,"2019-06-20 17:21:59","2019-06-20 17:21:59","B37685","B37685"
"20113","21467","25","46","220","0",,"2019-06-20 17:21:59","2019-06-20 17:21:59","B37685","B37685"
"20113","21467","25","46","221","1",,"2019-06-20 17:21:59","2019-06-20 17:21:59","B37685","B37685"
"20113","21467","25","46","222","1",,"2019-06-20 17:21:59","2019-06-20 17:21:59","B37685","B37685"
"20113","21467","25","46","223","0",,"2019-06-20 17:21:59","2019-06-20 17:21:59","B37685","B37685"
"20113","21467","25","46","224","1",,"2019-06-20 17:21:59","2019-06-20 17:21:59","B37685","B37685"
"20113","21467","25","46","225","1",,"2019-06-20 17:21:59","2019-06-20 17:21:59","B37685","B37685"
"20113","21467","25","46","226","1",,"2019-06-20 17:21:59","2019-06-20 17:21:59","B37685","B37685"
"20113","21467","25","46","227","1",,"2019-06-20 17:21:59","2019-06-20 17:21:59","B37685","B37685"
"20113","21467","25","46","228","1",,"2019-06-20 17:21:59","2019-06-20 17:21:59","B37685","B37685"
"20113","21467","25","46","229","1",,"2019-06-20 17:21:59","2019-06-20 17:21:59","B37685","B37685"
"20113","21467","25","46","230","1",,"2019-06-20 17:21:59","2019-06-20 17:21:59","B37685","B37685"
