"IDENT_KEY","IDENT_NAME","KEY_CODE","KEY_VALUE","KEY_TEXTAREA_VALUE","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DATA_VERSION"
"O110","リスト4 利用判定","10","1","","system","2017-11-02 23:15:24","system","2017-11-02 23:15:24","1"
"O110","リスト4 名称","11","キャンセル","","system","2017-11-02 23:15:24","system","2017-11-02 23:15:24","1"
"O110","リスト4 表示ステータス","12","5","","system","2017-11-02 23:15:24","system","2017-11-02 23:15:24","1"
"O111","メールアドレス","01","unei@eparkdock.com","","system","2017-11-02 23:15:24","system","2017-11-02 23:15:24","1"
"O111","院内予約のメール送信設定 予約登録時の配信設定","02","1","","system","2017-11-02 23:15:24","A1589","2017-12-27 09:36:49","2"
"O111","院内予約のメール送信設定 予約変更時の配信設定","03","1","","system","2017-11-02 23:15:24","A1589","2017-12-27 09:36:49","2"
"O111","院内予約のメール送信設定 予約キャンセル時の配信設定","04","1","","system","2017-11-02 23:15:24","A1589","2017-12-27 09:36:49","2"
"O111","予約メールの転送設定","05","1","","system","2017-11-02 23:15:24","A1589","2017-12-27 09:36:49","2"
"O111","予約メールの転送メールアドレス（院内）","06","","info-kcc@ojikai.or.jp||||","system","2017-11-02 23:15:24","A1589","2017-12-27 09:36:49","2"
"O111","予約メールの転送メールアドレス（院外）","07","","info-kcc@ojikai.or.jp||||","system","2017-11-02 23:15:24","A1589","2017-12-27 09:36:49","2"
"O111","事前通知メール","08","0","","system","2017-11-02 23:15:24","A1589","2017-12-27 09:36:49","2"
"O111","予約の事前確認メール 送信日時","09","0","","system","2017-11-02 23:15:24","system","2017-11-02 23:15:24","1"
"O111","予約の事前確認メール 送信日時","10","9","","system","2017-11-02 23:15:24","system","2017-11-02 23:15:24","1"
"O111","呼出メールの送信判定","11","0","","system","2017-11-02 23:15:24","A1589","2017-12-27 09:36:49","2"
"O111","順番予約呼出メールの送信タイミング","12","1","","system","2017-11-02 23:15:24","system","2017-11-02 23:15:24","1"
"O111","順番予約呼出メールの時間単位任意設定1","13","","","system","2017-11-02 23:15:24","system","2017-11-02 23:15:24","1"
"O111","順番予約呼出メールの時間単位任意設定2","14","","","system","2017-11-02 23:15:24","system","2017-11-02 23:15:24","1"
"O111","順番予約呼出メールの時間単位任意設定3","15","","","system","2017-11-02 23:15:24","system","2017-11-02 23:15:24","1"
"O111","見守りメール","16","0","","system","2017-11-02 23:15:24","A1589","2017-12-27 09:36:49","2"
"O111","予約の事前確認メール　前々日・前日　の利用フラグ","17","0","","system","2017-11-02 23:15:24","system","2017-11-02 23:15:24","1"
"O111","予約の事前確認メール　１週間前　の利用フラグ","18","0","","system","2017-11-02 23:15:24","system","2017-11-02 23:15:24","1"
"O111","予約の事前確認メール 送信時間(週)","19","9","","system","2017-11-02 23:15:24","system","2017-11-02 23:15:24","1"
"O111","呼出電話の送信判定","20","","","system","2017-11-02 23:15:24","A1589","2017-12-27 09:36:49","2"
"O111","受付メールのサポートへの転送（院内）","21","1","","system","2017-11-02 23:15:24","A1589","2017-12-27 09:36:49","2"
"O111","受付メールのサポートへの転送（院外）","22","1","","system","2017-11-02 23:15:24","A1589","2017-12-27 09:36:49","2"
"O111","FAXの新レイアウト変更","23","1","","A1589","2017-12-27 09:36:49","A1589","2018-05-23 10:03:24","2"
"O112","選択中のリスト","01","5","","system","2017-11-02 23:15:24","system","2017-11-02 23:15:24","1"
"O113","発券アプリの認証パスワード","01","","","system","2017-11-02 23:15:24","system","2017-11-02 23:15:24","1"
"O113","案内板の認証パスワード","02","","","system","2017-11-02 23:15:24","system","2017-11-02 23:15:24","1"
"O114","予約情報アラート","01","1","","system","2017-11-02 23:15:24","system","2017-11-02 23:15:24","1"
"O115","共有事項の設定値","01","","","system","2017-11-02 23:15:24","system","2017-11-02 23:15:24","1"
"O119","施設ID","01",\N,"20490","A1589","2017-12-26 16:03:04","A3221","2019-10-01 12:06:56","104"
"O119","施設名","02",\N,"医療法人社団 王子会　神戸循環器クリニック","A1589","2017-12-26 16:03:04","A3221","2019-10-01 12:06:56","104"
"O119","施設住所","03",\N,"兵庫県神戸市中央区楠町6-11-5","A1589","2017-12-26 16:03:04","A3221","2019-10-01 12:06:56","104"
"O119","施設電話番号","04",\N,"0120-929-489","A1589","2017-12-26 16:03:04","A3221","2019-10-01 12:06:56","104"
"R201","配信処理Flag","01","1","","system","2017-11-02 23:15:24","system","2017-11-02 23:15:24","1"
