"IDENT_KEY","IDENT_NAME","KEY_CODE","KEY_VALUE","KEY_TEXTAREA_VALUE","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DATA_VERSION"
"M001","予約の事前確認メール 送信時刻1","33","9","","system","2017-07-07 13:11:57","system","2017-07-07 13:11:57","1"
"M001","予約の事前確認メール 送信日2","34","1","","system","2017-07-07 13:11:57","system","2017-07-07 13:11:57","1"
"M001","予約の事前確認メール 送信時刻2","35","9","","system","2017-07-07 13:11:57","system","2017-07-07 13:11:57","1"
"M001","予約の事前確認メール 送信日3","36","1","","system","2017-07-07 13:11:57","system","2017-07-07 13:11:57","1"
"M001","予約の事前確認メール 送信時刻3","37","9","","system","2017-07-07 13:11:57","system","2017-07-07 13:11:57","1"
"M001","事前通知メールの配信設定1","38","1","","system","2017-07-07 13:11:57","system","2017-07-07 13:11:57","1"
"M001","事前通知メールの配信設定2","39","0","","system","2017-07-07 13:11:57","system","2017-07-07 13:11:57","1"
"M001","事前通知メールの配信設定3","40","0","","system","2017-07-07 13:11:57","system","2017-07-07 13:11:57","1"
"M001","プッシュ通知の配信設定1","41","1","","system","2017-07-07 13:11:57","system","2017-07-07 13:11:57","1"
"M001","プッシュ通知の配信設定2","42","1","","system","2017-07-07 13:11:57","system","2017-07-07 13:11:57","1"
"M001","プッシュ通知の配信設定3","43","1","","system","2017-07-07 13:11:57","system","2017-07-07 13:11:57","1"
"M001","事前確認SMS通知の配信設定1","44","1","","system","2017-07-07 13:11:57","system","2017-07-07 13:11:57","1"
"M001","事前確認SMS通知の配信設定2","45","0","","system","2017-07-07 13:11:57","system","2017-07-07 13:11:57","1"
"M001","事前確認SMS通知の配信設定3","46","0","","system","2017-07-07 13:11:57","system","2017-07-07 13:11:57","1"
"M001","事前確認SMS通知のキャンセル率での配信設定1","47","0","","system","2017-07-07 13:11:57","system","2017-07-07 13:11:57","1"
"M002","表示時間（外部）　開始時間","01","9","","system","2014-11-20 10:04:10","system","2014-11-20 10:04:10","1"
"M002","表示時間（外部）　終了時間","02","19","","system","2014-11-20 10:04:10","system","2014-11-20 10:04:10","1"
"M002","月曜日　名称","03","月","","system","2014-11-20 10:04:10","A2062","2017-05-29 11:41:22","14"
"M002","火曜日　名称","04","火","","system","2014-11-20 10:04:10","A2062","2017-05-29 11:41:22","14"
"M002","水曜日　名称","05","水","","system","2014-11-20 10:04:10","A2062","2017-05-29 11:41:22","14"
"M002","木曜日　名称","06","木","","system","2014-11-20 10:04:10","A2062","2017-05-29 11:41:22","14"
"M002","金曜日　名称","07","金","","system","2014-11-20 10:04:10","A2062","2017-05-29 11:41:22","14"
"M002","土曜日　名称","08","土","","system","2014-11-20 10:04:10","A2062","2017-05-29 11:41:22","14"
"M002","日曜日　名称","09","日","","system","2014-11-20 10:04:10","A2062","2017-05-29 11:41:22","14"
"M002","表示ピッチ","10","30","","system","2014-11-20 10:04:10","system","2014-11-20 10:04:10","1"
"M002","電話番号","11","0120-936-547","","system","2014-11-20 10:04:10","A2062","2017-05-29 11:41:22","14"
"M002","医院名","12","新百合ヶ丘総合病院","","system","2014-11-20 10:04:10","A2062","2017-05-29 11:41:22","14"
"M002","担当医へのメッセージの案内文","13","担当医へのメッセージ、 電話がつながりやすい 時間があればこの欄に ご記入ください。","","system","2014-11-20 10:04:10","system","2014-11-20 10:04:10","1"
"M002","予約内容の確認の案内文","14","","","system","2014-11-20 10:04:10","system","2014-11-20 10:04:10","1"
"M002","郵便番号","15","2150026","","A877","2014-11-20 18:16:07","A2062","2017-05-29 11:41:22","13"
"M002","都道府県","16","14","","A877","2014-11-20 18:16:07","A2062","2017-05-29 11:41:22","13"
"M002","市区郡","17","川崎市麻生区","","A877","2014-11-20 18:16:07","A2062","2017-05-29 11:41:22","13"
"M002","町村字番地","18","古沢都古255","","A877","2014-11-20 18:16:07","A2062","2017-05-29 11:41:22","13"
"M002","建物名","19","","","A877","2014-11-20 18:16:07","A2062","2017-05-29 11:41:22","13"
"M002","最寄り駅1 路線名","20","小田急小田原線","","A877","2014-11-20 18:16:07","A2062","2017-05-29 11:41:22","13"
"M002","最寄り駅1 駅名","21","新百合ヶ丘駅","","A877","2014-11-20 18:16:07","A2062","2017-05-29 11:41:22","13"
"M002","最寄り駅1 出口","22","南口","","A877","2014-11-20 18:16:07","A2062","2017-05-29 11:41:22","13"
"M002","最寄り駅1 手段","23","1","","A877","2014-11-20 18:16:07","A2062","2017-05-29 11:41:22","13"
"M002","最寄り駅1 所要時間（分）","24","15","","A877","2014-11-20 18:16:07","A2062","2017-05-29 11:41:22","13"
"M002","最寄り駅2 路線名","25","","","A877","2014-11-20 18:16:07","A2062","2017-05-29 11:41:22","13"
"M002","最寄り駅2 駅名","26","","","A877","2014-11-20 18:16:07","A2062","2017-05-29 11:41:22","13"
"M002","最寄り駅2 出口","27","","","A877","2014-11-20 18:16:07","A2062","2017-05-29 11:41:22","13"
"M002","最寄り駅2 手段","28","","","A877","2014-11-20 18:16:07","A2062","2017-05-29 11:41:22","13"
"M002","最寄り駅2 所要時間（分）","29","","","A877","2014-11-20 18:16:07","A2062","2017-05-29 11:41:22","13"
"M002","最寄り駅3 路線名","30","","","A877","2014-11-20 18:16:07","A2062","2017-05-29 11:41:22","13"
"M002","最寄り駅3 駅名","31","","","A877","2014-11-20 18:16:07","A2062","2017-05-29 11:41:22","13"
"M002","最寄り駅3 出口","32","","","A877","2014-11-20 18:16:07","A2062","2017-05-29 11:41:22","13"
"M002","最寄り駅3 手段","33","","","A877","2014-11-20 18:16:07","A2062","2017-05-29 11:41:22","13"
"M002","最寄り駅3 所要時間（分）","34","","","A877","2014-11-20 18:16:07","A2062","2017-05-29 11:41:22","13"
"M002","最寄り駅4 路線名","35","","","A877","2014-11-20 18:16:07","A2062","2017-05-29 11:41:22","13"
"M002","最寄り駅4 駅名","36","","","A877","2014-11-20 18:16:07","A2062","2017-05-29 11:41:22","13"
"M002","最寄り駅4 出口","37","","","A877","2014-11-20 18:16:07","A2062","2017-05-29 11:41:22","13"
"M002","最寄り駅4 手段","38","","","A877","2014-11-20 18:16:07","A2062","2017-05-29 11:41:22","13"
"M002","最寄り駅4 所要時間（分）","39","","","A877","2014-11-20 18:16:07","A2062","2017-05-29 11:41:22","13"
"M002","最寄り駅5 路線名","40","","","A877","2014-11-20 18:16:07","A2062","2017-05-29 11:41:22","13"
"M002","最寄り駅5 駅名","41","","","A877","2014-11-20 18:16:07","A2062","2017-05-29 11:41:22","13"
"M002","最寄り駅5 出口","42","","","A877","2014-11-20 18:16:07","A2062","2017-05-29 11:41:22","13"
"M002","最寄り駅5 手段","43","","","A877","2014-11-20 18:16:07","A2062","2017-05-29 11:41:22","13"
"M002","最寄り駅5 所要時間（分）","44","","","A877","2014-11-20 18:16:07","A2062","2017-05-29 11:41:22","13"
"M002","PPC表示設定","45","1","","system","2014-11-20 10:04:10","system","2014-11-20 10:04:10","1"
"M002","メールアドレス","46","shinyuri_kenshin@mt.strius.or.jp","","A877","2014-11-20 18:16:07","A2062","2017-05-29 11:41:22","13"
"M002","FAX番号","47","044-322-0359","","A877","2014-11-20 18:16:07","A2062","2017-05-29 11:41:22","13"
"M002","連絡方法の希望受付","49","0","","A1474","2016-11-25 15:15:25","A2062","2017-05-29 11:41:22","3"
"M002","キャンセル待ち受付の利用設定","56","0","","A2062","2017-05-29 11:41:22","A2062","2017-05-29 11:41:22","1"
"M002","チェアモードの利用","59","0","","system","2017-06-21 10:32:58","system","2017-06-21 10:32:58","1"
"M101","月間カレンダーの表示を開始する曜日 ","01","7","","system","2014-11-20 10:04:10","A2062","2017-05-29 11:41:22","14"
"M101","本日表示の設定","02","FDD04E","","system","2014-11-20 10:04:10","A2062","2017-05-29 11:41:22","14"
"M101","予約あり表示の設定","03","F29C9F","","system","2014-11-20 10:04:10","A2062","2017-05-29 11:41:22","14"
"M101","終了の表示の設定","04","AAAAAA","","system","2014-11-20 10:04:10","system","2014-11-20 10:04:10","1"
"M101","表示時間（内部）　開始時間","05","8","","system","2014-11-20 10:04:10","system","2014-11-20 10:04:10","1"
"M101","表示時間（内部）　終了時間","06","20","","system","2014-11-20 10:04:10","system","2014-11-20 10:04:10","1"
"M101","曜日色設定　月曜日","07","E69138","","system","2014-11-20 10:04:10","system","2014-11-20 10:04:10","1"
"M101","曜日色設定　火曜日","08","674EA7","","system","2014-11-20 10:04:10","system","2014-11-20 10:04:10","1"
"M101","曜日色設定　水曜日","09","3D85C6","","system","2014-11-20 10:04:10","system","2014-11-20 10:04:10","1"
"M101","曜日色設定　木曜日","10","6AA84F","","system","2014-11-20 10:04:10","system","2014-11-20 10:04:10","1"
"M101","曜日色設定　金曜日","11","F1C232","","system","2014-11-20 10:04:10","system","2014-11-20 10:04:10","1"
"M101","曜日色設定　土曜日","12","A64D79","","system","2014-11-20 10:04:10","system","2014-11-20 10:04:10","1"
"M101","曜日色設定　日曜日","13","CC0000","","system","2014-11-20 10:04:10","system","2014-11-20 10:04:10","1"
"M101","本ラインの色設定","14","FEE4B2","","system","2014-11-20 10:04:10","system","2014-11-20 10:04:10","1"
"M101","予備ラインの色設定","15","D5ECFE","","system","2014-11-20 10:04:10","system","2014-11-20 10:04:10","1"
"M101","受付の表示の設定","16","ADD8E6","","system","2014-11-20 10:04:10","system","2014-11-20 10:04:10","1"
"M101","診療中の表示の設定","17","FFB6C1","","system","2014-11-20 10:04:10","system","2014-11-20 10:04:10","1"
"M102","予約枠設定 表示項目１","01","0","","system","2014-11-20 10:04:10","system","2014-11-20 10:04:10","1"
"M102","予約枠設定 表示項目２","02","0","","system","2014-11-20 10:04:10","system","2014-11-20 10:04:10","1"
"M102","予約枠設定 表示項目３","03","0","","system","2014-11-20 10:04:10","system","2014-11-20 10:04:10","1"
"M102","予約枠設定 表示項目４","04","0","","system","2014-11-20 10:04:10","system","2014-11-20 10:04:10","1"
"M103","PDF出力時の予約枠 表示項目１","01","0","","system","2014-11-20 10:04:10","system","2014-11-20 10:04:10","1"
"M103","PDF出力時の予約枠 表示項目２","02","0","","system","2014-11-20 10:04:10","system","2014-11-20 10:04:10","1"
"M103","PDF出力時の予約枠 表示項目３","03","0","","system","2014-11-20 10:04:10","system","2014-11-20 10:04:10","1"
"M103","PDF出力時の予約枠 表示項目４","04","0","","system","2014-11-20 10:04:10","system","2014-11-20 10:04:10","1"
"M104","共有事項の設定値","01","","","system","2014-11-20 10:04:10","system","2014-11-20 10:04:10","1"
"O101","名称","01","","","system","2017-08-08 02:02:19","system","2017-08-08 02:02:19","1"
"O101","郵便番号","02","","","system","2017-08-08 02:02:19","system","2017-08-08 02:02:19","1"
"O101","都道府県","03","","","system","2017-08-08 02:02:19","system","2017-08-08 02:02:19","1"
"O101","市区町村","04","","","system","2017-08-08 02:02:19","system","2017-08-08 02:02:19","1"
"O101","町名字番地","05","","","system","2017-08-08 02:02:19","system","2017-08-08 02:02:19","1"
"O101","建物名","06","","","system","2017-08-08 02:02:19","system","2017-08-08 02:02:19","1"
"O101","電話番号","07","","","system","2017-08-08 02:02:19","system","2017-08-08 02:02:19","1"
"O101","その他(受付時間や診療科目など)","08","","","system","2017-08-08 02:02:19","system","2017-08-08 02:02:19","1"
"O101","表示時間　開始時間","09","00","","system","2017-08-08 02:02:19","system","2017-08-08 02:02:19","1"
"O101","表示時間　終了時間","10","23","","system","2017-08-08 02:02:19","system","2017-08-08 02:02:19","1"
"O101","氏名の仮名入力","11","1","","system","2017-08-08 02:02:19","system","2017-08-08 02:02:19","1"
"O101","生年月日の入力","12","1","","system","2017-08-08 02:02:19","system","2017-08-08 02:02:19","1"
"O101","保険証確認機能","13","0","","system","2017-08-08 02:02:19","system","2017-08-08 02:02:19","1"
"O101","こっそり案内機能","14","0","","system","2017-08-08 02:02:19","system","2017-08-08 02:02:19","1"
"O101","受付・予約メモの印刷","18","1","","system","2017-08-08 02:02:19","system","2017-08-08 02:02:19","1"
"O101","スケジュール管理画面デザイン切替","20","0","","system","2017-09-28 10:16:38","system","2017-09-28 10:16:38","1"
"O101","案内板デザイン切替","21","0","","system","2018-04-26 16:01:34","system","2018-04-26 16:01:34","1"
"O102","顧客ランク1","01","","","system","2017-08-08 02:02:19","system","2017-08-08 02:02:19","1"
"O102","顧客ランク2","02","","","system","2017-08-08 02:02:19","system","2017-08-08 02:02:19","1"
"O102","顧客ランク3","03","","","system","2017-08-08 02:02:19","system","2017-08-08 02:02:19","1"
"O102","顧客ランク4","04","","","system","2017-08-08 02:02:19","system","2017-08-08 02:02:19","1"
"O102","顧客ランク5","05","","","system","2017-08-08 02:02:19","system","2017-08-08 02:02:19","1"
"O103","汎用フラグ1","01","","","system","2017-08-08 02:02:19","system","2017-08-08 02:02:19","1"
"O103","汎用フラグ2","02","","","system","2017-08-08 02:02:19","system","2017-08-08 02:02:19","1"
"O103","汎用フラグ3","03","","","system","2017-08-08 02:02:19","system","2017-08-08 02:02:19","1"
"O104","ライン","01","受付内容","","system","2017-08-08 02:02:19","system","2017-08-08 02:02:19","1"
"O104","予約内容","02","診察内容","","system","2017-08-08 02:02:19","system","2017-08-08 02:02:19","1"
"O104","●●からのお知らせ","03","病院","","system","2017-08-08 02:02:19","system","2017-08-08 02:02:19","1"
"O104","受付メモ","04","受付・予約メモ","","system","2017-12-20 10:30:41","system","2017-12-20 10:30:41","1"
"O105","EPARK病院の会員登録ページリンク","01","0","","system","2017-08-08 02:02:19","system","2017-08-08 02:02:19","1"
"O105","WEB予約受付","02","4","","system","2017-08-08 02:02:19","system","2017-08-08 02:02:19","1"
"O105","WEB予約停止メッセージ","03","","現在、受付を停止しております。","system","2017-08-08 02:02:19","system","2017-08-08 02:02:19","1"
"O105","再診チェックのボタン名称","04","1","","system","2017-08-08 02:02:19","system","2017-08-08 02:02:19","1"
"O105","当日の予約回数制限","06","","","system","2017-08-08 02:02:19","system","2017-08-08 02:02:19","1"
"O105","当月の予約回数制限","07","","","system","2017-08-08 02:02:19","system","2017-08-08 02:02:19","1"
"O105","新予約画面へのリダイレクト","08","0","","system","2017-08-08 02:02:19","system","2017-08-08 02:02:19","1"
"O105","新予約のライングループ","09","1","","system","2017-08-08 02:02:19","system","2017-08-08 02:02:19","1"
"O105","新予約の日時選択画面の終了時間","10","1","","system","2017-08-08 02:02:19","system","2017-08-08 02:02:19","1"
"O105","本日以降の予約回数制限","11","","","system","2018-03-22 09:32:33","system","2018-03-22 09:32:33","1"
"O106","診察券番号","01","0","","system","2017-08-08 02:02:19","system","2017-08-08 02:02:19","1"
"O106","メールアドレス","02","1","","system","2017-08-08 02:02:19","system","2017-08-08 02:02:19","1"
"O106","生年月日","03","1","","system","2017-08-08 02:02:19","system","2017-08-08 02:02:19","1"
"O106","電話番号","04","1","","system","2017-08-08 02:02:19","system","2017-08-08 02:02:19","1"
"O109","来院済みの色","01","EA771A","","system","2017-08-08 02:02:19","system","2017-08-08 02:02:19","1"
"O109","案内済みの色","02","CC2222","","system","2017-08-08 02:02:19","system","2017-08-08 02:02:19","1"
"O109","保留の色","03","22CC35","","system","2017-08-08 02:02:19","system","2017-08-08 02:02:19","1"
"O109","キャンセルの色","04","CCCCCC","","system","2017-08-08 02:02:19","system","2017-08-08 02:02:19","1"
"O110","リスト1 利用判定","01","1","","system","2017-08-08 02:02:19","system","2017-08-08 02:02:19","1"
"O110","リスト1 名称","02","案内待ち","","system","2017-08-08 02:02:19","system","2017-08-08 02:02:19","1"
"O110","リスト1 表示ステータス","03","1,2","","system","2017-08-08 02:02:19","system","2017-08-08 02:02:19","1"
"O110","リスト2 利用判定","04","1","","system","2017-08-08 02:02:19","system","2017-08-08 02:02:19","1"
"O110","リスト2 名称","05","保留","","system","2017-08-08 02:02:19","system","2017-08-08 02:02:19","1"
"O110","リスト2 表示ステータス","06","4","","system","2017-08-08 02:02:19","system","2017-08-08 02:02:19","1"
"O110","リスト3 利用判定","07","1","","system","2017-08-08 02:02:19","system","2017-08-08 02:02:19","1"
"O110","リスト3 名称","08","案内済み","","system","2017-08-08 02:02:19","system","2017-08-08 02:02:19","1"
"O110","リスト3 表示ステータス","09","3","","system","2017-08-08 02:02:19","system","2017-08-08 02:02:19","1"
"O110","リスト4 利用判定","10","1","","system","2017-08-08 02:02:19","system","2017-08-08 02:02:19","1"
"O110","リスト4 名称","11","キャンセル","","system","2017-08-08 02:02:19","system","2017-08-08 02:02:19","1"
"O110","リスト4 表示ステータス","12","5","","system","2017-08-08 02:02:19","system","2017-08-08 02:02:19","1"
"O111","メールアドレス","01","unei@eparkdock.com","","system","2017-08-08 02:02:19","system","2017-08-08 02:02:19","1"
"O111","院内予約のメール送信設定 予約登録時の配信設定","02","1","","system","2017-08-08 02:02:19","A2062","2018-11-06 13:49:17","16"
"O111","院内予約のメール送信設定 予約変更時の配信設定","03","1","","system","2017-08-08 02:02:19","A2062","2018-11-06 13:49:17","16"
"O111","院内予約のメール送信設定 予約キャンセル時の配信設定","04","1","","system","2017-08-08 02:02:19","A2062","2018-11-06 13:49:17","16"
"O111","予約メールの転送設定","05","1","","system","2017-08-08 02:02:19","A2062","2018-11-06 13:49:17","16"
"O111","予約メールの転送メールアドレス（院内）","06","","shinyuri_kenshin@mt.strins.or.jp|0443220359@fax2mail.com|||","system","2017-08-08 02:02:19","A2062","2018-11-06 13:49:17","17"
"O111","予約メールの転送メールアドレス（院外）","07","","shinyuri_kenshin@mt.strins.or.jp|0443220359@fax2mail.com|||","system","2017-08-08 02:02:19","A2062","2018-11-06 13:49:17","17"
"O111","事前通知メール","08","0","","system","2017-08-08 02:02:19","A2062","2018-11-06 13:49:17","16"
"O111","予約の事前確認メール 送信日時","09","0","","system","2017-08-08 02:02:19","system","2017-08-08 02:02:19","1"
"O111","予約の事前確認メール 送信日時","10","9","","system","2017-08-08 02:02:19","system","2017-08-08 02:02:19","1"
"O111","呼出メールの送信判定","11","0","","system","2017-08-08 02:02:19","A2062","2018-11-06 13:49:17","16"
"O111","順番予約呼出メールの送信タイミング","12","1","","system","2017-08-08 02:02:19","system","2017-08-08 02:02:19","1"
"O111","順番予約呼出メールの時間単位任意設定1","13","","","system","2017-08-08 02:02:19","system","2017-08-08 02:02:19","1"
"O111","順番予約呼出メールの時間単位任意設定2","14","","","system","2017-08-08 02:02:19","system","2017-08-08 02:02:19","1"
"O111","順番予約呼出メールの時間単位任意設定3","15","","","system","2017-08-08 02:02:19","system","2017-08-08 02:02:19","1"
"O111","見守りメール","16","0","","system","2017-08-08 02:02:19","A2062","2018-11-06 13:49:17","16"
"O111","予約の事前確認メール　前々日・前日　の利用フラグ","17","0","","system","2017-08-08 02:02:19","system","2017-08-08 02:02:19","1"
"O111","予約の事前確認メール　１週間前　の利用フラグ","18","0","","system","2017-08-08 02:02:19","system","2017-08-08 02:02:19","1"
"O111","予約の事前確認メール 送信時間(週)","19","9","","system","2017-08-08 02:02:19","system","2017-08-08 02:02:19","1"
"O111","呼出電話の送信判定","20","","","system","2017-08-08 02:02:19","A2062","2018-11-06 13:49:17","16"
"O111","受付メールのサポートへの転送（院内）","21","1","","system","2017-08-08 02:02:19","A2062","2018-11-06 13:49:17","16"
"O111","受付メールのサポートへの転送（院外）","22","1","","system","2017-08-08 02:02:19","A2062","2018-11-06 13:49:17","16"
"O111","FAXの新レイアウト変更","23","1","","A2062","2017-09-27 15:03:02","A2062","2018-11-06 13:49:17","16"
"O112","選択中のリスト","01","5","","system","2017-08-08 02:02:19","system","2017-08-08 02:02:19","1"
"O113","発券アプリの認証パスワード","01","","","system","2017-08-08 02:02:19","system","2017-08-08 02:02:19","1"
"O113","案内板の認証パスワード","02","","","system","2017-08-08 02:02:19","system","2017-08-08 02:02:19","1"
"O114","予約情報アラート","01","1","","system","2017-08-08 02:02:19","system","2017-08-08 02:02:19","1"
"O115","共有事項の設定値","01","","","system","2017-08-08 02:02:19","system","2017-08-08 02:02:19","1"
"O119","施設ID","01",\N,"20039","A2062","2017-08-28 13:42:38","A3271","2019-11-29 09:18:13","174"
"O119","施設名","02",\N,"新百合ヶ丘総合病院","A2062","2017-08-28 13:42:38","A3271","2019-11-29 09:18:13","174"
"O119","施設住所","03",\N,"神奈川県川崎市麻生区古沢都古255","A2062","2017-08-28 13:42:38","A3271","2019-11-29 09:18:13","174"
"O119","施設電話番号","04",\N,"044-322-0633","A2062","2017-08-28 13:42:38","A3271","2019-11-29 09:18:13","174"
"R201","配信処理Flag","01","1","","system","2014-11-20 10:04:10","system","2014-11-20 10:04:10","1"
